barcode,sku,weight,unit,subCategory,parentCategory,image128,image256,mrp
8904150503256,Pilsbury Organic Atta,5,kg,Flour,Staples,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8904150503256.jpg,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8904150503256.jpg,310.00
8904250700005,Kohinoor Charminar,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8904250700005.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8904250700005.jpg,115.00
8904250700067,Kohinoor Special Basmati Rice,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/2020/8904250700067.png,https://media.goodbox.in/qo/menu-images/2020/8904250700067.png,105.00
8904250700111,Kohinoor Brown Basmati Rice,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8904250700111.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8904250700111.jpg,179.00
8904250700173,Kohinoor Basmati Rice,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/Dropbox1/8904250700173.png,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/Dropbox1/8904250700173.png,99.00
8904250700197,Kohinoor Basmati Rice Exter Long,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8904250700197.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8904250700197.jpg,219.00
8904250700241,Kohinoor Basmati Rice Authentic,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/256x256/8904250700241.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/256x256/8904250700241.jpg,219.00
8904250700302,Kohinoor Basmati Rice Super,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8904250700302.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8904250700302.jpg,189.00
8904250700531,Kohinoor Trophy Basmati Rice,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kohinoor Trophy Royale Basmati Rice 1 Kg.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kohinoor Trophy Royale Basmati Rice 1 Kg.jpg,139.00
8904250700609,Kohinoor Basmati Rice Super Value,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kohinoor Basmati Rice Super Value 1 Kg.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kohinoor Basmati Rice Super Value 1 Kg.jpg,169.00
8904250700623,Kohinoor Classic Basmathi,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8904250700623.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8904250700623.jpg,189.00
8904250701002,Kohinoor Dubar Basmati Rice,5,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kohinoor Dubar Basmati Rice 5 Kg.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kohinoor Dubar Basmati Rice 5 Kg.jpg,589.00
8904250701033,Kohinoor Dubar Basmati Rice,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kohinoor Dubar Basmati Rice 1 Kg.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kohinoor Dubar Basmati Rice 1 Kg.jpg,125.00
8904250701040,Kohinoor Tibar Basmati Rice,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kohinoor Tibar Basmati Rice 1 Kg.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kohinoor Tibar Basmati Rice 1 Kg.jpg,135.00
8904250701385,Kohinoor Hyderabadi Basmati Biryani Kit,327,gm,Rice,Staples,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8904250701385.png,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8904250701385.png,125.00
8904250701392,Kohinoor Awadhi Basmati Biryani Kit,327,gm,Rice,Staples,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8904250701392.png,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8904250701392.png,125.00
8906000210291,Pillsbury Chakki Atta,1,kg,Flour,Staples,https://media.goodbox.in/qo/menu-images/dropin/128/8906000210291.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8906000210291.jpg,57.00
8906000210307,Pillsbury Chakki Atta,2,kg,Flour,Staples,https://media.goodbox.in/qo/menu-images/dropin/128/8906000210307.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8906000210307.jpg,109.00
8906000210314,Pillsbury Chakki Fresh Atta,5,kg,Flour,Staples,https://media.goodbox.in/qo/menu-images/dropin/128/8906000210314.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8906000210314.jpg,270.00
8906000210321,Pillsbury Chakki Fresh Atta,10,kg,Flour,Staples,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8906000210321.JPG,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8906000210321.JPG,490.00
8906000212233,Pillsbury Atta Multigrain,1,kg,Flour,Staples,https://media.goodbox.in/sku_images/pillsbury_atta_multigrain_1_kg_128.jpg,https://media.goodbox.in/sku_images/pillsbury_atta_multigrain_1_kg_256.jpg,64.00
8906000212240,Pillsbury Atta Multigrain,5,kg,Flour,Staples,https://media.goodbox.in/sku_images/pillsbury_atta_multigrain_5_kg_128.jpg,https://media.goodbox.in/sku_images/pillsbury_atta_multigrain_5_kg_256.jpg,310.00
8906000212561,Pillsbury Roasted Rava Sooji,500,gm,Flour,Staples,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8906000212561.jpg,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8906000212561.jpg,36.00
8906004650017,Pavizham Matta Rice,5,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/images11112017128x128/8906004650017.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/images11112017256x256/8906004650017.jpg,296.00
8906004650024,Pavizham Nutri Sorted Rice,10,kg,Rice,Staples,https://media.goodbox.in/qo/mrp/images/localcatalog/20191017/17th Oct/24128447.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20191017/17th Oct/24128447.jpg,584.00
8906004650062,Pavizham Short Grain Matta Rice,5,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/30082017/256/Part+2/8906004650062.jpg,https://media.goodbox.in/qo/menu-images/30082017/256/Part+2/8906004650062.jpg,284.00
8906004650079,Pavizham Short Grain Matta Rice,10,kg,Rice,Staples,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8906004650079.png,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8906004650079.png,561.00
8906004650154,Pavizham White Jaya Rice,5,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/30082017/256/Part+2/8906004650154.jpg,https://media.goodbox.in/qo/menu-images/30082017/256/Part+2/8906004650154.jpg,277.00
8906004650161,Pavizham Nutri Sorted Rice,10,kg,Rice,Staples,https://media.goodbox.in/qo/mrp/images/localcatalog/20191017/17th Oct/24128446.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20191017/17th Oct/24128446.jpg,545.00
8906007240123,Elite Broken Wheat Fine,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210502135016_8906007240123-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210502135028_8906007240123-removebg-preview_1.png,34.00
8906007240147,Elite Maida,1,kg,Flour,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906007240147.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906007240147.jpg,52.00
8906007240161,Elite Broken Wheat,500,gm,Pulses,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906007240161.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906007240161.jpg,34.00
8906007240185,Elite Double Roasted Rava,1,kg,Flour,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906007240185.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906007240185.jpg,99.00
8906007240321,Elite Double Roasted Rava,500,gm,Flour,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906007240321.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906007240321.jpg,52.00
8906007240383,Elite Maida,500,gm,Flour,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906007240383.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906007240383.jpg,27.00
8906007240611,Elite Roasted Rava,500,gm,Flour,Staples,https://media.goodbox.in/sku_images/elite_roasted_rava_500_gm_128.jpg,https://media.goodbox.in/sku_images/elite_roasted_rava_500_gm_256.jpg,36.00
8906007240628,Elite Roasted Rava,1,kg,Flour,Staples,https://media.goodbox.in/sku_images/elite_roasted_rava_1_kg_128.jpg,https://media.goodbox.in/sku_images/elite_roasted_rava_1_kg_256.jpg,64.00
8906007240680,Elite Rava,1,kg,Flour,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/Dropbox1/8906007240680.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/Dropbox1/8906007240680.jpg,62.00
8906007240697,Elite Plain Rava,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210402182538_8906007240697-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210402182546_8906007240697-removebg-preview_1.png,32.00
8906007250016,Elite Wheat Puttupodi,500,gm,Flour,Staples,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/18th+Oct/8906007250016.png,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/18th+Oct/8906007250016.png,61.00
8906007250023,Elite Rice Putto Podi,500,gm,Flour,Staples,https://media.goodbox.in/sku_images/elite_rice_putto_podi_500_gm_128.png,https://media.goodbox.in/sku_images/elite_rice_putto_podi_500_gm_256.png,50.00
8906007250030,Elite Puttu Podi,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210317140532_8906007250030-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210317140538_8906007250030-removebg-preview1.png,49.00
8906007250047,Elite Chemba Puttupodi,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210317140607_8906007250047-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210317140613_8906007250047-removebg-preview1.png,55.00
8906007250580,Elite Ragi Flour,500,gm,Flour,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Elite Roasted Ragi Powder.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Elite Roasted Ragi Powder.jpg,34.00
8906007250610,Elite Rice Puttupudi,1,kg,Flour,Staples,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/18th+Oct/8906007250610.png,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/18th+Oct/8906007250610.png,95.00
8906007250658,Elite Rice Flour,1,kg,Flour,Staples,https://media.goodbox.in/sku_images/elite_rice_flour_1_kg_128.jpg,https://media.goodbox.in/sku_images/elite_rice_flour_1_kg_256.jpg,42.00
8906007289139,Fortune Regular Chakki Atta,1,kg,Flour,Staples,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8906007289139.png,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8906007289139.png,57.00
8906008350098,Manna Ragi Flour,500,gm,Flour,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906008350098.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906008350098.jpg,39.00
8906008350104,Manna Sprouted Ragi Flour,500,gm,Flour,Staples,https://media.goodbox.in/qo/menu-images/dropin/128/8906008350104.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8906008350104.jpg,95.00
8906008350630,Manna Ragi Rich,400,gm,Rice,Staples,https://media.goodbox.in/qo/menu-images/dropin/128/8906008350630.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8906008350630.jpg,199.00
8906008350784,Manna Dia Atta,1,kg,Flour,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906008350784.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906008350784.jpg,89.00
8906008350791,Manna Rice Sevai,200,gm,Rice,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906008350791.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906008350791.jpg,55.00
8906008351064,Manna Ragi Flour,1,kg,Flour,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906008351064.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906008351064.jpg,83.00
8906008351095,Manna Sattoo Healh Food,500,gm,Flour,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/6-12-17/128x128/-8906008351095_1_burned.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/6-12-17/256x256/-8906008351095_1_burned.jpg,149.00
8906008351262,Manna Rice Rich,200,gm,Rice,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906008351262.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906008351262.jpg,199.00
8906008351323,Manna Brown Rice,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906008351323.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906008351323.jpg,129.00
8906008351385,Manna Barnyard Millet,500,gm,Pulses,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906008351385.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906008351385.jpg,110.00
8906008351392,Manna Kodo Millet,500,gm,Pulses,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906008351392.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906008351392.jpg,99.00
8906008351408,Manna Foxtail Millet,500,gm,Pulses,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906008351408.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906008351408.jpg,100.00
8906008351415,Manna Little Millet,500,gm,Pulses,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906008351415.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906008351415.jpg,105.00
8906008351422,Manna Proso Millet,500,gm,Pulses,Staples,https://media.goodbox.in/qo/menu-images/Galaxy128x128/8906008351422.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8906008351422.jpg,120.00
8906009011004,Parrys Sugar,1,kg,Sugar,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/GS1128X128/8906009011004..jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/GS1256x256/8906009011004..jpg,70.00
8906009011103,Parrys Pure Sugar,1,kg,Sugar,Staples,https://media.goodbox.in/sku_images/image1/parrys-pure-refined-sugar_128.jpg,https://media.goodbox.in/sku_images/image1/parrys-pure-refined-sugar_256.jpg,75.00
8906009011110,Parrys Pure Refined Sugar,2,kg,Sugar,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Parrys Pure Refined Sugar 2 Kg.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Parrys Pure Refined Sugar 2 Kg.jpg,165.00
8906009011134,Parrys Pure Refined Sugar,5,kg,Sugar,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/PARRYS SUGAR 5 KG.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/PARRYS SUGAR 5 KG.jpg,320.00
8906009011301,Parrys White Label Sugar,1,kg,Sugar,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/GS1128X128/8906009011301..jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/GS1256x256/8906009011301..jpg,60.00
8906009011806,Parrys Pure Sugar Cubes,500,gm,Sugar,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/GS1128X128/8906009011806..jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/GS1256x256/8906009011806..jpg,65.00
8906009013008,Parrys Brown Sugar,500,gm,Sugar,Staples,https://media.goodbox.in/qo/menu-images/MetroEezykart_128x128_Batch2/8906009013008.jpg,https://media.goodbox.in/qo/menu-images/MetroEezykart_256x256_Batch1/8906009013008.jpg,50.00
8906012890078,Bakers Corn Flour,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210403151117_8906012890078-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210403151123_8906012890078-removebg-preview_1.png,90.00
8906012960337,Bakers Black Salt Powder,100,gm,Salt,Staples,https://media.goodbox.in/sku_images/bakers_black_salt_powder_100_gm_128.jpg,https://media.goodbox.in/sku_images/bakers_black_salt_powder_100_gm_256.jpg,22.00
